Car Name,CO2
Skoda  - Enyaq - iV 80,0
Skoda  - Enyaq - Enyaq iV 80,26
Volkswagen  - Up! - eco up!,95
Skoda  - Enyaq - iV60,110
Skoda  - Enyaq - 80 iV Plus,113
Skoda  - Enyaq - Coupé iV RS 4x4,112
Skoda  - Enyaq - iv80,11
Skoda  - Enyaq - IV 80,113
Skoda  - Enyaq - iv80,113
Skoda  - Enyaq - Enyaq Sportline,115
Skoda  - Enyaq - iV80x,114
Skoda  - Enyaq - iV 60,115
Skoda  - Enyaq - iV 80x,113
Skoda  - Enyaq - iv80,116
Skoda  - Enyaq - iV 80,121
Skoda  - Enyaq - iV 80,116
Skoda  - Enyaq - Enyaq iV 80,104
Skoda  - Enyaq - iV60,115
Skoda  - Enyaq - iV 80x,114
Skoda  - Enyaq - 80IV,99
Skoda  - Enyaq - Enyaq 80,0
Skoda  - Enyaq - iV80x,112
"Hyundai  - Ioniq 5 - AWD 72,6 Uniq 19""",99
Skoda  - Enyaq - Enyaq iV 80x Sportline,122
Skoda  - Enyaq - iV 80,0
Skoda  - Enyaq - iV 80,123
Skoda  - Enyaq - Coupe RS iV,125
Skoda  - Enyaq - RS Coupé,17
Skoda  - Enyaq - iV80,128
Skoda  - Enyaq - 60,130
Skoda  - Enyaq - Enyaq 60 iV Sportline,8
Skoda  - Enyaq - Coupe RS iV,132
Volkswagen  - Up! - eco up!,118
Skoda  - Enyaq - Sportline,141
Skoda  - Enyaq - RS IV,134
Tesla Motors  - Model S - 90 D,72
Tesla Motors  - Model S - 85D,73
Tesla Motors  - Model S - model s 85,77
Tesla Motors  - Model S - S75,0
Tesla Motors  - Model S - Model S 90D,79
Tesla Motors  - Model S - 70D,79
Tesla Motors  - Model S - Model S 90D,73
Tesla Motors  - Model S - P85,80
Tesla Motors  - Model S - 75D,80
Tesla Motors  - Model S - S85D,80
Tesla Motors  - Model S - Model S 85,85
Tesla Motors  - Model S - S75D,81
Tesla Motors  - Model S - S60,83
Volkswagen  - Up! - Move UP!,92
Tesla Motors  - Model S - 75,85
Volkswagen  - Up! - EcoUp!,97
Tesla Motors  - Model S - S 85,86
Tesla Motors  - Model S - 60,86
Tesla Motors  - Model S - 85,90
Kia  - EV6 - GT-Line AWD 19'' WP,96
Tesla Motors  - Model S - S85,90
Tesla Motors  - Model S - 70D,89
Tesla Motors  - Model S - S75,88
Tesla Motors  - Model S - 90D,91
Tesla Motors  - Model S - Tesla  Model S,0
Tesla Motors  - Model S - Model S 60,90
Volkswagen  - Lupo 3L - Lupo 3L TDI,92
Volkswagen  - Lupo 3L - 3L,97
Tesla Motors  - Model S - P85,91
Tesla Motors  - Model S - 85,92
Tesla Motors  - Model S - 90D,93
Volkswagen  - Up! - Up 1,96
Tesla Motors  - Model S - Model S 70D,93
Tesla Motors  - Model S - S85D,93
Tesla Motors  - Model S - 85D,94
Tesla Motors  - Model S - S75D,92
Tesla Motors  - Model S - S 85,94
Tesla Motors  - Model S - Model S P85,95
Volkswagen  - Lupo 3L - Lupo 3L,96
Tesla Motors  - Model S - S75,88
Tesla Motors  - Model S - Model S P85D,94
Tesla Motors  - Model S - 70D,94
Tesla Motors  - Model S - 70 D,95
Tesla Motors  - Model S - 85D,96
Skoda  - Enyaq - Coupe RS,122
Tesla Motors  - Model S - 75,98
Tesla Motors  - Model S - P85,95
Volkswagen  - Up! - Eco Move Up!,96
Tesla Motors  - Model S - P85,96
Tesla Motors  - Model S - Model S 85,98
Tesla Motors  - Model S - Model S P85,98
Tesla Motors  - Model S - 85 D,96
Tesla Motors  - Model S - Model S85,98
Tesla Motors  - Model S - 90D,98
Volkswagen  - Up! - Move up,105
Tesla Motors  - Model S - Model S 75 D,99
Tesla Motors  - Model S - 75D,100
Tesla Motors  - Model S - P 85D,98
Tesla Motors  - Model S - S85,100
Tesla Motors  - Model S - Tesla S P85,100
Tesla Motors  - Model S - 90D,100
Tesla Motors  - Model S - 75 D,100
Tesla Motors  - Model S - Model S,99
Tesla Motors  - Model S - S75,96
Tesla Motors  - Model S - 70D,101
Tesla Motors  - Model S - 75D,101
Tesla Motors  - Model S - 70,100
Tesla Motors  - Model S - P85D,102
Tesla Motors  - Model S - 85D,100
Tesla Motors  - Model S - Model S,103
Tesla Motors  - Model S - P85,103
Tesla Motors  - Model S - 85D,101
Tesla Motors  - Model S - Model S P85,101
Tesla Motors  - Model S - S 85,104
Tesla Motors  - Model S - 60D,102
Tesla Motors  - Model S - P85D,104
Tesla Motors  - Model S - S85,104
Tesla Motors  - Model S - P85,102
Tesla Motors  - Model S - 90D,103
Tesla Motors  - Model S - Long Range 'Raven',105
Tesla Motors  - Model S - S85,104
Tesla Motors  - Model S - Model S 85,107
Volkswagen  - Lupo 3L - 3L,95
Tesla Motors  - Model S - 90D,105
Volkswagen  - Up! - 1.0 ECO UP,92
Audi  - A2 3L - 1.2 TDI,104
Tesla Motors  - Model S - Model S 75D,106
Tesla Motors  - Model S - 85D,107
Tesla Motors  - Model S - P100D,108
Tesla Motors  - Model S - S85,107
Tesla Motors  - Model S - P85+,110
Tesla Motors  - Model S - 70D,111
Tesla Motors  - Model S - Model S 60,108
Tesla Motors  - Model S - 85D,56
Tesla Motors  - Model S - S 90 D,98
Tesla Motors  - Model S - 85D,111
Tesla Motors  - Model S - 75,111
Tesla Motors  - Model S - Model S 90D,112
Tesla Motors  - Model S - Model S85,111
Tesla Motors  - Model S - Model S85,113
Tesla Motors  - Model S - 85,112
Tesla Motors  - Model S - Model S 75D,115
Tesla Motors  - Model S - S85,112
Tesla Motors  - Model S - Model S,119
Tesla Motors  - Model S - P85,87
Tesla Motors  - Model S - P85D,120
Skoda  - Enyaq - Eniaq 80x,106
Tesla Motors  - Model S - S 100D,120
Tesla Motors  - Model S - P90D,120
Volkswagen  - Lupo 3L - Lupo 3L TDI,97
Tesla Motors  - Model S - P85D,120
Tesla Motors  - Model S - Model S 75,122
Skoda  - Enyaq - iV 80,1
Tesla Motors  - Model S - 90D,119
Volkswagen  - Up! - eco up!,93
Tesla Motors  - Model S - 70D,127
Tesla Motors  - Model S - P100D,131
Tesla Motors  - Model S - 85,142
Tesla Motors  - Model S - P85,127
Tesla Motors  - Model S - 75D,130
Volkswagen  - Up! - EcoUp!,94
Tesla Motors  - Model S - 85D,139
Volkswagen  - Up! - VW eco high up!,94
Toyota  - Prius - Prius 2 NHW20,74
Tesla Motors  - Model S - 70,0
Tesla Motors  - Model S - 85,98
Tesla Motors  - Model S - Model S P85+,144
Toyota  - Prius - Prius 2,73
Toyota  - Prius - prius,77
Toyota  - Prius - Life,86
Toyota  - Prius - ZVW30L-AHXEBW,74
Toyota  - Prius - Prius,86
Toyota  - Prius - Prius 3G Advance 2012 Techno Solar,76
Toyota  - Prius - Prius II ,88
Toyota  - Prius - 3G,82
Volkswagen  - Up! - eco high up,100
Toyota  - Prius - LPG PRIUS,86
Toyota  - Prius - NHW20e,88
Toyota  - Prius - Prius II 2006,90
Toyota  - Prius - Toyota Prius Hybrid,91
Toyota  - Prius - Priusas,91
Toyota  - Prius - 1.5 LPG / GPL 04/2007,92
Toyota  - Prius - hybrid + LPG,93
Tesla Motors  - Model S - P85,102
Toyota  - Prius - Prius3 Active,94
Hyundai  - Ioniq 5 - AWD LR,120
Toyota  - Prius - Prius 2G,94
Tesla Motors  - Model S - P85D,105
Volkswagen  - Up! - Move Up!,97
Toyota  - Prius - Prius V2 MY 2007 [HSF],98
Tesla Motors  - Model S - Model S 75,50
Toyota  - Prius - Prius 1.5 NHW20,99
Toyota  - Prius - 1.5,99
Toyota  - Prius - Prius 3 LPG,99
Volkswagen  - Lupo 3L - Lupo 3L,101
Volkswagen  - Up! - eco up,100
Tesla Motors  - Model S - S85,110
Tesla Motors  - Model S - Black,102
Toyota  - Prius - XW3,100
Tesla Motors  - Model S - Standard Range,115
Volkswagen  - Up! - Eco Up!,100
Toyota  - Prius - Advanced,101
Toyota  - Prius - Prius,103
Toyota  - Prius - prius 3g 1.8 advanced pack navi,101
Volkswagen  - Up! - ecoup,103
Volkswagen  - ID.4 - GTX,100
Toyota  - Prius - Prius 3,102
Tesla Motors  - Model S - 90D ,126
Tesla Motors  - Model S - Modèle S60,89
Toyota  - Prius - xw20,105
Toyota  - Prius - Prius II,104
Toyota  - Prius - Prius,100
Toyota  - Prius - Prius 1.5 16v VVT-i-HSD Sol,107
Volkswagen  - Up! - EcoUp,107
Toyota  - Prius - Prius II,105
Toyota  - Prius - Prius 1.8 HSD Advance,108
Toyota  - Prius - Prius  LPG,109
Toyota  - Prius - Prius LPG,105
Audi  - A2 3L - 1.2 TDI,104
Volkswagen  - Up! - ecoup! mit L-Gas,101
Toyota  - Prius - 3.5g,111
Toyota  - Prius - XW3 (A),110
Toyota  - Prius - prius,114
Toyota  - Prius - Prius 2,107
Tesla Motors  - Model S - P85D,118
Toyota  - Prius - 3G,109
Toyota  - Prius - 3g,115
Volkswagen  - Up! - move mit L-Gas,105
Volkswagen  - Up! - sky up,99
Toyota  - Prius - Prius 1.8 HSD Executive Solar LPG3,116
Toyota  - Prius - V3 m.y. 2009,115
Toyota  - Prius - ZVW30,114
Toyota  - Prius - 1.5,116
Toyota  - Prius - +GPL,116
Toyota  - Prius - Prius,117
Volkswagen  - Up! - Move Ecoup!,102
Hyundai  - Ioniq 5 - Uniq,100
Toyota  - Prius - Priusas,124
Toyota  - Prius - Prius 2G,118
Toyota  - Prius - Executive 3,118
Toyota  - Prius - Prius HW11,131
Toyota  - Prius - NHW20,120
Volkswagen  - ID.4 - ID 4 Pro Perfomance,95
Volkswagen  - Up! - ecoUP!,98
Toyota  - Prius - ZVW30L,93
Toyota  - Prius - Prius,136
Toyota  - Auris Hybrid - active,78
Toyota  - Auris Hybrid - AurisHybrid_Topa,86
Tesla Motors  - Model S - Model S 85,90
Volkswagen  - Lupo 3L - Lupo 3L,103
Toyota  - Auris Hybrid - TS Lounge,88
Toyota  - Auris Hybrid - Auris TS Hybrid GPL,86
Toyota  - Auris Hybrid - Style,90
Volkswagen  - Up! - Move Up! Ecofuel,102
Toyota  - Auris Hybrid - TS active +,92
Hyundai  - Ioniq 5 - Ioniq5 LR RWD,38
Toyota  - Auris Hybrid - TS Active+,90
Toyota  - Prius - Toyota Prius 2 110h Sol Pack GPL,110
Toyota  - Auris Hybrid - Auris 140H Feel!,96
Toyota  - Auris Hybrid - Toyota Auris Hybrid,97
Toyota  - Auris Hybrid - Auris ts Hybrid gpl,88
Toyota  - Auris Hybrid - 2013 Hybrid Lounge LPG,89
Toyota  - Auris Hybrid - ts hybrid,101
Volkswagen  - Up! - ecoUp!,108
Volkswagen  - Lupo 3L - TDI 1.2,97
Toyota  - Auris Hybrid - TS H LPG,102
Toyota  - Auris Hybrid - Touring Soport,102
Toyota  - Auris Hybrid - Auris HSD Touring Sport Lounge,91
Toyota  - Auris Hybrid - Automatik Edition,102
Tesla Motors  - Model Y - Model Y Europe,82
Toyota  - Auris Hybrid - Touring sport,103
Volkswagen  - Up! - take up! EcoFuel BlueMotion Technology,103
Toyota  - Prius - Prius V3 Active [HSF],97
Toyota  - Auris Hybrid - Auris Hybrid,104
Volkswagen  - Up! - UP! eco,104
Toyota  - Auris Hybrid - Active Plus,97
Kia  - EV6 - Air Design,81
Toyota  - Auris Hybrid - Touring Sport,107
Tesla Motors  - Model S - 90D,106
Toyota  - Auris Hybrid - AurisHybrid_Andy,103
Volkswagen  - Up! - eco up!,105
Toyota  - Prius - 1.8 hsd advance,98
Toyota  - Auris Hybrid - Auris Touring Sports 140H eCVT Feel,109
Volkswagen  - Up! - High Up,118
Toyota  - Auris Hybrid - Sport Touring,109
Toyota  - Auris Hybrid - AURIS HSD TS ACTIVE GLP,111
Toyota  - Auris Hybrid - Hybrid Active plus,109
Toyota  - Auris Hybrid - Touring Sports,111
Toyota  - Auris Hybrid - Auris TS Hybrid LPG,113
Tesla Motors  - Model S - 100D,107
Toyota  - Prius - P2  II LPG,99
Toyota  - Auris Hybrid - Auris TS Hybrid,114
Toyota  - Auris Hybrid - Touring Sports,114
Toyota  - Auris Hybrid - TS lounge,115
Toyota  - Auris Hybrid - Touring Sports,117
Toyota  - Prius - prius,123
Toyota  - Auris Hybrid - Auris TS,120
Toyota  - Prius - Prius III  2010 Executive,100
Volkswagen  - Up! - Eco Up!,104
Seat  - Ibiza - Exelence,83
Seat  - Ibiza - 1.0 TGI Style,85
Volkswagen  - Up! - Club ecoUp!,97
Toyota  - Auris Hybrid - TS [HSF] ,110
Seat  - Ibiza - Ibiza TGI Style,87
Volkswagen  - Lupo 3L - VW Lupo 3L,110
Seat  - Ibiza - Seat Ibiza FR 1.0 TGI,88
Volkswagen  - Lupo 3L - 3L,97
Seat  - Ibiza - Xcellence,88
Toyota  - Prius - Prius 20,102
Seat  - Ibiza - ibiza TGI FR,90
Seat  - Ibiza - Ibiza TGI Xcellence,92
Seat  - Ibiza - style,92
Tesla Motors  - Model S - P85,117
Volkswagen  - Up! - move Up! Ecofuel BMT,93
Seat  - Ibiza - TGI,93
Seat  - Ibiza - 1.0 TGI Excellence,95
Seat  - Ibiza - TGI,96
Seat  - Mii - By Mango,109
Seat  - Ibiza - TGI Business,96
Tesla Motors  - Model S - Raven Standard Range,124
Toyota  - Auris Hybrid - 140H Feel,107
Seat  - Ibiza - 1.0 TGI,97
Volkswagen  - Up! - Ecofuel,110
Toyota  - Prius - NHW20,107
Toyota  - Prius - Hybrid,107
Seat  - Ibiza - Ibiza TGI Style,97
Volkswagen  - Up! - EcoUp! ,102
Toyota  - Prius - Prius 3G Advanced,106
Toyota  - Auris Hybrid - Auris TS 2013,86
Seat  - Ibiza - 1.0 TGI Style,97
Volkswagen  - Up! - EcoUp! Move Up,94
Hyundai  - Ioniq 5 - Ioniq  5,92
Seat  - Ibiza - 1.0 TGI Sol,99
Seat  - Ibiza - 1.0 TGI XCELLENCE,97
Toyota  - Prius - Prius v3 Executive GPL [HSF],94
Hyundai  - Ioniq 5 - Premium RWD,137
Seat  - Ibiza - Xcellence,96
Volkswagen  - Up! - 1.0 EcoFuel,105
Seat  - Ibiza - TGI FR,102
Toyota  - Prius - Prius V3 GPL [HSF],111
Toyota  - Prius - Prius 3,108
Seat  - Ibiza - Ibiza TGI,96
Seat  - Ibiza - FR,100
Volkswagen  - Up! - ecoUP,91
Seat  - Ibiza - Style,100
Seat  - Ibiza - excellence,102
Seat  - Ibiza - TGI,100
Volkswagen  - Up! - ML,104
Volkswagen  - Up! - move eco up!,69
Seat  - Ibiza - reference,105
Seat  - Ibiza - 6F,100
Tesla Motors  - Model S - 85D,104
Seat  - Ibiza - Ibiza,106
Hyundai  - Ioniq 5 - RWD - Long Range,99
Cupra  - Born - 77 KW,82
Volkswagen  - Lupo 3L - 1.2 TDI 3l,97
Toyota  - Auris Hybrid - active plus ,54
Seat  - Ibiza - IBIZA FR,107
Seat  - Ibiza - Style,108
Toyota  - Prius - Prius III (ZVW30L),102
Hyundai  - Ioniq 5 - IONIQ 5,112
Seat  - Ibiza - Ibiza,97
Volkswagen  - Up! - Cheer,116
Hyundai  - Ioniq 5 - HiTrac,81
Volkswagen  - Lupo 3L - 1.2 TDI,120
Seat  - Ibiza - Style TGI,103
Seat  - Ibiza - seat,108
Seat  - Ibiza - Style TGI,108
Hyundai  - Ioniq 5 - AWD,0
Seat  - Ibiza - Seat Ibiza 1.0 TGI,103
Seat  - Ibiza - FR,109
Seat  - Ibiza - 1.0 TGI,103
Toyota  - Auris Hybrid - AURIS HYBRID,78
Seat  - Ibiza - 1.0 TGI Excellence ,109
Seat  - Ibiza - 1.0 TGI Style,110
Seat  - Ibiza - FR,110
Seat  - Ibiza - Ibiza 1.0 TGI,111
Volkswagen  - Up! - Eco Move Up,99
Seat  - Ibiza - Maria,112
Seat  - Ibiza - FR Black Edition,113
Seat  - Ibiza - Seat Ibiza TGI,104
Seat  - Ibiza - Ibiza FR,114
Seat  - Ibiza - kj  6F,115
Seat  - Ibiza - ibiza,115
Seat  - Ibiza - FR TGI,101
Seat  - Ibiza - Style Fast Lane TGI,116
Volkswagen  - Up! - Eco UP club,104
Hyundai  - Ioniq 5 - a,103
Seat  - Ibiza - FR,117
Volkswagen  - Lupo 3L - lupo,164
Toyota  - Auris Hybrid - Custom Rental,106
Seat  - Ibiza - Seat Ibiza 1.0 TGI FR,118
Toyota  - Auris Hybrid - Auris HB GPL,111
Seat  - Ibiza - FR tgi,119
Seat  - Ibiza - TGI 1.0 Style,119
Skoda  - Enyaq - iV 80,43
Seat  - Ibiza - move,120
Seat  - Ibiza - Swiss FR ,122
Seat  - Ibiza - CNG,121
Toyota  - Auris Hybrid - Toyota HSD,123
Seat  - Ibiza - Style TGI,106
Seat  - Ibiza - Ibiza FR 1.0 TGI,122
Seat  - Ibiza - FR 2019,80
Seat  - Ibiza - FR,123
Seat  - Ibiza - 1.0TGI Move,125
Seat  - Ibiza - Ibiza Xcellence TGI,108
Volkswagen  - Lupo 3L - 3 Liter Lupo,118
Seat  - Ibiza - Style,106
Hyundai  - Ioniq 5 - IONIQ5 UNIQUE,110
Seat  - Ibiza - Ibiza 1.0 TGI,129
Seat  - Ibiza - 1.0 TGI Style,132
Seat  - Ibiza - 1.0 TGI ,108
Volkswagen  - Up! - EcoUp,119
Seat  - Ibiza - TGI,135
Seat  - Ibiza - Seat Notis,101
Seat  - Ibiza - TGI ,141
Seat  - Ibiza - KJ,143
Seat  - Ibiza - TGI,143
Toyota  - Auris Hybrid - Auris TS 2014 Hybrid ,90
Toyota  - Auris Hybrid - sports touring,93
Toyota  - Auris Hybrid - Auris Executive,110
Seat  - Ibiza - FR,108
Toyota  - Auris Hybrid - Auris Touring Sports Hsd,101
"Suzuki  - Celerio - 1.0 Dualjet, Start-Stopp (Basismodell ohne alles)",78
Toyota  - Auris Hybrid - 1.8 CVT,101
Volkswagen  - Up! - high  up,125
Suzuki  - Celerio - celerio,93
Suzuki  - Celerio - Eco+,95
Suzuki  - Celerio - K10B,95
Seat  - Ibiza - FR,101
Volkswagen  - Lupo 3L - Lupo 3L,108
Toyota  - Auris Hybrid - Auris TS 2014 Lounge,109
"Hyundai  - Ioniq 5 - AWD, P45 ",106
Seat  - Ibiza - Ibiza 1.0 90CV 2019,100
Suzuki  - Celerio - 1.0 Dualjet Cool,98
Suzuki  - Celerio - DualJet Eco+,99
Suzuki  - Celerio - eco+,100
Suzuki  - Celerio - Celerio 1.0L Club K10B,101
Suzuki  - Celerio - Kleinstwagen,100
Suzuki  - Celerio - Celerio 1.0 Eco+ Club,101
Seat  - Ibiza - Ibiza 1.0 TGI FR,122
Suzuki  - Celerio - comfort   K10C,102
"Suzuki  - Celerio - 1,0 eco+",102
Suzuki  - Celerio - Eco plus,102
Suzuki  - Celerio - Modell 2018,103
Suzuki  - Celerio - exclusive,103
Suzuki  - Celerio - Club,103
Suzuki  - Celerio - Sonja,103
Suzuki  - Celerio - celerio,103
Seat  - Ibiza - TGI ,107
Suzuki  - Celerio - Celerio,96
Volkswagen  - Up! - Cup EcoUp!,112
Suzuki  - Celerio - Club,104
"Suzuki  - Celerio - 1,0 Comfort",104
Suzuki  - Celerio - 1.0 Club 5 M/T,106
"Suzuki  - Celerio - Exclusive Dualjet 1,0",105
Suzuki  - Celerio - Sergio Cellano,106
Seat  - Ibiza - Ibiza TGI FR,123
Suzuki  - Celerio - Celerio,106
Seat  - Ibiza - Ibiza FR,112
Suzuki  - Celerio - dualjet style,106
Suzuki  - Celerio - Dualjet,107
Suzuki  - Celerio - Club,107
"Suzuki  - Celerio - 1,0 Dualjet Exclusive",108
Suzuki  - Celerio - Celerio 1.0,107
Hyundai  - Ioniq 5 - Techniq Long ,109
Seat  - Ibiza - Style 1.0 TGI,103
Suzuki  - Celerio - Budget,109
Suzuki  - Celerio - Celerio,108
Suzuki  - Celerio - 1.0 Club M/T,110
Suzuki  - Celerio - comfort (k10b),109
Suzuki  - Celerio - Celerio SZ2,111
Suzuki  - Celerio - Celerio,110
Suzuki  - Celerio - Club Celery,111
Suzuki  - Celerio - Celerio,112
Suzuki  - Celerio - 1.0 Sergio Cellano,114
Suzuki  - Celerio - Club AGS,113
Suzuki  - Celerio - Comfort,114
Suzuki  - Celerio - club eco+,113
Suzuki  - Celerio - 1.0 gl,114
Suzuki  - Celerio - Celerio Club,114
Suzuki  - Celerio - Club,116
Suzuki  - Celerio - Club,115
"Suzuki  - Celerio - 1,0 ECO+ Comfort",117
"Suzuki  - Celerio - 1,0 Dualjet Exclusive",115
Suzuki  - Celerio - Suzuki Celerio 1.0 Comfort+,118
Suzuki  - Celerio - Club,118
Suzuki  - Celerio - Dualjet,117
Suzuki  - Celerio - Celerio,119
Suzuki  - Celerio - comfort,118
Suzuki  - Celerio - Club,121
Seat  - Ibiza - 101 TGI,116
Suzuki  - Celerio - club,124
"Suzuki  - Celerio - Club, Start/Stopp",80
Seat  - Ibiza - FR TGI,108
Suzuki  - Celerio - Celerio Club AGS,126
Suzuki  - Celerio - 1.0 Privilège,124
Suzuki  - Celerio - celerio GL,127
Suzuki  - Celerio - 1.0 Club,125
Suzuki  - Celerio - club,130
Suzuki  - Celerio - AGS Style,137
Suzuki  - Celerio - comfort,139
Suzuki  - Celerio - 1.0 3 cylindres 68 CV,140
Suzuki  - Celerio - 1.0 5DR clear,147
"Suzuki  - Celerio - 1,0 Dualjet Exclusive 5d K10C ",96
Suzuki  - Celerio - LF (Cellerio 1.0 / AAA,148
Suzuki  - Celerio - www,148
Suzuki  - Celerio - Comfort ,97
Renault  - Twingo - C06,93
Renault  - Twingo - C06,94
Renault  - Twingo - 1,80
Seat  - Ibiza - Style,119
Renault  - Twingo - Initiale,97
Toyota  - Prius - Prius 3G LPG Kit,104
Renault  - Twingo - Lazuli,100
Renault  - Twingo - C06,103
Suzuki  - Celerio - Celerio Club AGS,101
Renault  - Twingo - Twingo BiFuel 1.2,101
Renault  - Twingo - Twingo C06,103
Renault  - Twingo - Twingo ,105
Renault  - Twingo - Tweety,106
"Renault  - Twingo - Twingo 1,2 16V",107
"Renault  - Twingo - 1,2 16V LPG",108
Renault  - Twingo - Twingo 1.2 16S LEV Dynamique,109
Renault  - Twingo - Twingo II GT,109
Renault  - Twingo - Twin,110
Renault  - Twingo - C06,110
"Renault  - Twingo - Twingo 1,2 (C06 D7F 700)",110
Suzuki  - Celerio - Club,113
Suzuki  - Celerio - K10B,124
Suzuki  - Celerio - Style,101
Hyundai  - Ioniq 5 - LR AWD Uniq,112
Skoda  - Enyaq - 60,120
Volkswagen  - Up! - Eco Up! HIgh,98
Toyota  - Prius - NHW11,118
Renault  - Twingo - Paris,100
Volkswagen  - Up! - eco,122
Renault  - Twingo - Edition Toujours,120
Renault  - Twingo - Twingo II CN04 ,116
"Renault  - Twingo - 1,2 16V Quickshift (C06)",111
Tesla Motors  - Model S - 90 D,196
Renault  - Twingo - angi,124
Hyundai  - Ioniq 5 - IONIQ5 ,101
Seat  - Ibiza - Ibiza FR,99
Tesla Motors  - Model S - S85,109
Hyundai  - Ioniq 5 - Ioniq 5,85
Seat  - Ibiza - Ibiza FR TGI,101
Renault  - Twingo - Twingo II Rip Courl,135
Toyota  - Prius - Style 1.8 Hybrid,91
Volkswagen  - Up! - ECO UP!,103
Toyota  - Prius - Prius 2,105
Suzuki  - Celerio - privilege,95
Suzuki  - Celerio - avantage,149
Renault  - Twingo - Twingo,144
Renault  - Twingo - cno,122
Volkswagen  - Up! - Highline ,92
Tesla Motors  - Model S - 90D,109
Renault  - Twingo - cabrio,158
Seat  - Ibiza - FR 1.0 TGI,104
Volkswagen  - Up! - EcoUp!,102
Volkswagen  - Up! - High Up!,120
Volkswagen  - Lupo 3L - 1.2 tdi,112
Seat  - Ibiza - TGI,105
Renault  - Twingo - 1.2,104
Renault  - Twingo - C06C,124
Hyundai  - IONIQ - IONIQ HYBRID Style 2019,86
Toyota  - Auris Hybrid - Touring Sport Lounge GPL [HSF],105
Renault  - Twingo - N,114
Hyundai  - IONIQ - Style,87
Hyundai  - IONIQ - IONIQ HEV 5P GDI 1.6 105CV 32KW DT - STYLE,89
Hyundai  - IONIQ - Classic,90
Hyundai  - IONIQ - Hybrid,90
Hyundai  - IONIQ - Style,91
Hyundai  - Ioniq 5 - Uniqe,102
Hyundai  - IONIQ - Style,93
Renault  - Twingo - 1.2,145
Skoda  - Enyaq - 80 IV ,72
Seat  - Ibiza - TGI 1.0,102
Renault  - Twingo -   C06 1.2,136
Renault  - Twingo - 1.2 16V Rip Curl LEV,136
Hyundai  - IONIQ - Style,95
Hyundai  - IONIQ - confort,95
Hyundai  - IONIQ - ioniq,96
Hyundai  - Ioniq 5 - Uniq,103
Hyundai  - IONIQ - Ioniq HEV ,96
Volkswagen  - Up! - eco,109
Hyundai  - IONIQ - MY IONIQ,97
Hyundai  - IONIQ - Ioniq,97
Seat  - Ibiza - Seat Ibiza 1.0 TGI Style,107
Hyundai  - IONIQ - Hyundai Ioniq Tecno,97
Hyundai  - IONIQ - Hybrid 1.6 Gdi Launch Plus,97
Seat  - Ibiza - 1.0 TGI FR,97
Hyundai  - IONIQ - Style,97
Renault  - Twingo - Twingo bifuel,115
Hyundai  - IONIQ - Hybrid Premium  ,97
Hyundai  - Ioniq 5 - Uniq AWD Long Range,98
Hyundai  - IONIQ - Klass Nav,97
Hyundai  - IONIQ - 1.6 Hybrid Style,97
Hyundai  - IONIQ - Tecno ,98
Hyundai  - IONIQ - 2019,98
Hyundai  - IONIQ - HEV Techno,98
Hyundai  - IONIQ - Premium,98
Hyundai  - Ioniq 5 - P 45,107
Hyundai  - IONIQ - Ioniq Hybrid Comfort,99
"Seat  - Ibiza - 1,0 TGI Style CNG",109
Hyundai  - IONIQ - Hybrid,99
Hyundai  - IONIQ - IONIQ,75
Hyundai  - IONIQ - style HEV,99
Renault  - Twingo - Twingo,122
Hyundai  - IONIQ - HEV Tecno,99
Hyundai  - IONIQ - Style,99
Toyota  - Auris Hybrid - Toyota Auris TS My 2015,114
Hyundai  - IONIQ - Ioniq comfort,100
Hyundai  - IONIQ - Ioniq Hybrid Comfort,100
Hyundai  - IONIQ - Ioniq 1.6 HEV  KLASS  DCT,100
Volkswagen  - Up! - EcoUP!,113
Seat  - Ibiza - Antonia Mehnert,117
Toyota  - Auris Hybrid - Toyota Auris Hybrid 2013 Advanced,104
Hyundai  - IONIQ - My20,100
Hyundai  - IONIQ - STYLE,87
Hyundai  - IONIQ - Premium,100
Hyundai  - IONIQ - Style,100
Hyundai  - IONIQ - IONIQ Klass Nav,96
Hyundai  - IONIQ - IONIQ HEV,100
Hyundai  - IONIQ - Ioniq Hybrid Comfort,100
Toyota  - Auris Hybrid - Auris Hybrid TS,92
Volkswagen  - Lupo 3L - Lupo,122
Hyundai  - IONIQ - Ioniq Style,101
Seat  - Ibiza - 6F,106
Hyundai  - IONIQ - IONIQ 1.6,101
Hyundai  - IONIQ - CLASSIC,95
Seat  - Ibiza - Ibiza 1.0 TGI,87
Hyundai  - IONIQ - Hybrid Style,101
Hyundai  - Ioniq 5 - Balance 73 kWh RWD,114
Hyundai  - IONIQ - Hybrid Premium,95
Hyundai  - IONIQ - Klass,102
Seat  - Ibiza - 1.0 TGI,107
Volkswagen  - Up! - Eco Fuel High Up,107
Hyundai  - IONIQ - premium,102
Hyundai  - IONIQ - Hibrido 1.6 GDI,102
Seat  - Ibiza - 1.0TGI Style,122
Hyundai  - IONIQ - Hybrid Executive,100
Hyundai  - IONIQ - Hybrid 1.6 GDI 104kW DCT STYLE,97
Hyundai  - IONIQ - ioniq hybrid,102
Hyundai  - IONIQ - fusion,95
Seat  - Ibiza - Style ,98
Hyundai  - IONIQ - Klass Nav,102
Suzuki  - Celerio - Celerio 1.0 Club,105
